"","siteID","domainID","namedLocation","decimalLatitude","decimalLongitude","elevation","sampleID","eventID","date","year","habitatType","samplerType","benthicArea"
"28","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.KICKNET.2","COMO.20170803",2017-08-03,2017,"run","modifiedKicknet",0.25
"29","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.SURBER.5","COMO.20170803",2017-08-03,2017,"riffle","surber",0.093
"30","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.SURBER.2","COMO.20170803",2017-08-03,2017,"riffle","surber",0.093
"31","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.SURBER.3","COMO.20170803",2017-08-03,2017,"riffle","surber",0.093
"32","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.SURBER.4","COMO.20170803",2017-08-03,2017,"riffle","surber",0.093
"33","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170803.KICKNET.3","COMO.20170803",2017-08-03,2017,"run","modifiedKicknet",0.25
"34","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.KICKNET.1","COMO.20170830",2017-08-30,2017,"run","modifiedKicknet",0.25
"35","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.SURBER.3","COMO.20170830",2017-08-30,2017,"riffle","surber",0.093
"36","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.SURBER.4","COMO.20170830",2017-08-30,2017,"riffle","surber",0.093
"37","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.KICKNET.3","COMO.20170830",2017-08-30,2017,"run","modifiedKicknet",0.25
"38","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.SURBER.5","COMO.20170830",2017-08-30,2017,"riffle","surber",0.093
"39","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.KICKNET.2","COMO.20170830",2017-08-30,2017,"run","modifiedKicknet",0.25
"40","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.SURBER.2","COMO.20170830",2017-08-30,2017,"riffle","surber",0.093
"41","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20170830.SURBER.1","COMO.20170830",2017-08-30,2017,"riffle","surber",0.093
"42","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.SURBER.1","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093
"43","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.SURBER.2","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093
"44","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.SURBER.4","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093
"45","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.SURBER.3","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093
"46","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.KICKNET.1","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25
"47","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.SURBER.5","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093
"48","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.KICKNET.2","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25
"49","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180605.KICKNET.3","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25
"50","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.SURBER.2","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093
"51","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.KICKNET.1","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25
"52","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.SURBER.3","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093
"53","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.SURBER.1","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093
"54","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.SURBER.5","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093
"55","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.KICKNET.3","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25
"56","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.SURBER.4","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093
"57","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180807.KICKNET.2","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25
"58","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.SURBER.3","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093
"59","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.KICKNET.1","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25
"60","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.KICKNET.2","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25
"61","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.SURBER.1","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093
"62","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.SURBER.4","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093
"63","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.SURBER.5","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093
"64","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.KICKNET.3","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25
"65","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20180829.SURBER.2","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093
"66","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,NA,"COMO.20190604",2019-06-04,2019,"riffle",NA,NA
"67","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"1","COMO.20190604",2019-06-04,2019,"riffle",NA,NA
"68","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,NA,"COMO.20190604",2019-06-04,2019,"run",NA,NA
"69","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.KICKNET.3","COMO.20190807",2019-08-07,2019,"run","modifiedKicknet",0.25
"70","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.SURBER.5","COMO.20190807",2019-08-07,2019,"riffle","surber",0.093
"71","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.SURBER.3","COMO.20190807",2019-08-07,2019,"riffle","surber",0.093
"72","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.SURBER.1","COMO.20190807",2019-08-07,2019,"riffle","surber",0.093
"73","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.SURBER.2","COMO.20190807",2019-08-07,2019,"riffle","surber",0.093
"74","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.SURBER.4","COMO.20190807",2019-08-07,2019,"riffle","surber",0.093
"75","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.KICKNET.2","COMO.20190807",2019-08-07,2019,"run","modifiedKicknet",0.25
"76","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190807.KICKNET.1","COMO.20190807",2019-08-07,2019,"run","modifiedKicknet",0.25
"77","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.KICKNET.2","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25
"78","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.SURBER.4","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093
"79","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.KICKNET.1","COMO.20190826",2019-08-26,2019,"run","modifiedKicknet",0.25
"80","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.SURBER.1","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093
"81","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.SURBER.3","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093
"82","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.SURBER.5","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093
"83","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.SURBER.2","COMO.20190826",2019-08-26,2019,"riffle","surber",0.093
"84","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20190826.KICKNET.3","COMO.20190826",2019-08-26,2019,"riffle","modifiedKicknet",0.25
"85","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,NA,"COMO.20200629",2020-06-29,2020,"riffle",NA,NA
"86","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,NA,"COMO.20200629",2020-06-29,2020,"run",NA,NA
"87","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.KICKNET.3","COMO.20200803",2020-08-03,2020,"run","modifiedKicknet",0.25
"88","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.SURBER.2","COMO.20200803",2020-08-03,2020,"riffle","surber",0.093
"89","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.KICKNET.2","COMO.20200803",2020-08-03,2020,"run","modifiedKicknet",0.25
"90","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.SURBER.5","COMO.20200803",2020-08-03,2020,"riffle","surber",0.093
"91","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.SURBER.3","COMO.20200803",2020-08-03,2020,"riffle","surber",0.093
"92","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.SURBER.4","COMO.20200803",2020-08-03,2020,"riffle","surber",0.093
"93","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.KICKNET.1","COMO.20200803",2020-08-03,2020,"run","modifiedKicknet",0.25
"94","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200803.SURBER.1","COMO.20200803",2020-08-03,2020,"riffle","surber",0.093
"95","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.KICKNET.1","COMO.20200831",2020-08-31,2020,"run","modifiedKicknet",0.25
"96","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.KICKNET.2","COMO.20200831",2020-08-31,2020,"run","modifiedKicknet",0.25
"97","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.SURBER.2","COMO.20200831",2020-08-31,2020,"riffle","surber",0.093
"98","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.SURBER.5","COMO.20200831",2020-08-31,2020,"riffle","surber",0.093
"99","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.SURBER.3","COMO.20200831",2020-08-31,2020,"riffle","surber",0.093
"100","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.SURBER.4","COMO.20200831",2020-08-31,2020,"riffle","surber",0.093
"101","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.SURBER.1","COMO.20200831",2020-08-31,2020,"riffle","surber",0.093
"102","COMO","D13","COMO.AOS.reach",40.034962,-105.544164,3021.6,"COMO.20200831.KICKNET.3","COMO.20200831",2020-08-31,2020,"run","modifiedKicknet",0.25
