"","siteID","domainID","namedLocation","decimalLatitude","decimalLongitude","elevation","sampleID","eventID","date","year","habitatType","samplerType","benthicArea"
"31","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170710.SURBER.5","CARI.20170710",2017-07-10,2017,"riffle","surber",0.093
"32","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170710.KICKNET.1","CARI.20170710",2017-07-10,2017,"run","modifiedKicknet",0.25
"33","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.SURBER.5","CARI.20170822",2017-08-22,2017,"riffle","surber",0.093
"34","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.KICKNET.7","CARI.20170822",2017-08-22,2017,"run","modifiedKicknet",0.25
"35","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.KICKNET.8","CARI.20170822",2017-08-22,2017,"run","modifiedKicknet",0.25
"36","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.KICKNET.2","CARI.20170822",2017-08-22,2017,"run","modifiedKicknet",0.25
"37","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.SURBER.1","CARI.20170822",2017-08-22,2017,"riffle","surber",0.093
"38","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.KICKNET.4","CARI.20170822",2017-08-22,2017,"run","modifiedKicknet",0.25
"39","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.KICKNET.6","CARI.20170822",2017-08-22,2017,"run","modifiedKicknet",0.25
"40","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20170822.SURBER.3","CARI.20170822",2017-08-22,2017,"riffle","surber",0.093
"41","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,NA,"CARI.20180523",2018-05-23,2018,NA,NA,NA
"42","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.KICKNET.4","CARI.20180523",2018-05-23,2018,"run","modifiedKicknet",0.25
"43","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.KICKNET.5","CARI.20180523",2018-05-23,2018,"run","modifiedKicknet",0.25
"44","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.KICKNET.1","CARI.20180523",2018-05-23,2018,"run","modifiedKicknet",0.25
"45","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.KICKNET.3","CARI.20180523",2018-05-23,2018,"run","modifiedKicknet",0.25
"46","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.KICKNET.2","CARI.20180523",2018-05-23,2018,"run","modifiedKicknet",0.25
"47","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180523.SURBER.1","CARI.20180523",2018-05-23,2018,"riffle","surber",0.093
"48","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.KICKNET.2","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25
"49","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.KICKNET.5","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25
"50","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.KICKNET.3","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25
"51","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.SURBER.3","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093
"52","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.KICKNET.4","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25
"53","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.SURBER.1","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093
"54","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.KICKNET.1","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25
"55","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180716.SURBER.2","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093
"56","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.SURBER.1","CARI.20180820",2018-08-20,2018,"riffle","surber",0.093
"57","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.SURBER.3","CARI.20180820",2018-08-20,2018,"riffle","surber",0.093
"58","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.SURBER.2","CARI.20180820",2018-08-20,2018,"riffle","surber",0.093
"59","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.KICKNET.2","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25
"60","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.KICKNET.4","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25
"61","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.KICKNET.3","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25
"62","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.KICKNET.5","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25
"63","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20180820.KICKNET.1","CARI.20180820",2018-08-20,2018,"run","modifiedKicknet",0.25
"64","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.SURBER.3","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093
"65","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.KICKNET.1","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25
"66","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.KICKNET.6","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25
"67","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.KICKNET.2","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25
"68","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.SURBER.7","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093
"69","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.SURBER.4","CARI.20190513",2019-05-13,2019,"riffle","surber",0.093
"70","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.KICKNET.8","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25
"71","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190513.KICKNET.5","CARI.20190513",2019-05-13,2019,"run","modifiedKicknet",0.25
"72","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.SURBER.1","CARI.20190703",2019-07-03,2019,"riffle","surber",0.093
"73","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.SURBER.3","CARI.20190703",2019-07-03,2019,"riffle","surber",0.093
"74","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.KICKNET.4","CARI.20190703",2019-07-03,2019,"run","modifiedKicknet",0.25
"75","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.KICKNET.1","CARI.20190703",2019-07-03,2019,"run","modifiedKicknet",0.25
"76","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.KICKNET.3","CARI.20190703",2019-07-03,2019,"run","modifiedKicknet",0.25
"77","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.KICKNET.5","CARI.20190703",2019-07-03,2019,"run","modifiedKicknet",0.25
"78","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.KICKNET.2","CARI.20190703",2019-07-03,2019,"run","modifiedKicknet",0.25
"79","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190703.SURBER.2","CARI.20190703",2019-07-03,2019,"riffle","surber",0.093
"80","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.SURBER.3","CARI.20190828",2019-08-28,2019,"riffle","surber",0.093
"81","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.SURBER.2","CARI.20190828",2019-08-28,2019,"riffle","surber",0.093
"82","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.KICKNET.2","CARI.20190828",2019-08-28,2019,"run","modifiedKicknet",0.25
"83","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.KICKNET.1","CARI.20190828",2019-08-28,2019,"run","modifiedKicknet",0.25
"84","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.SURBER.1","CARI.20190828",2019-08-28,2019,"riffle","surber",0.093
"85","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.KICKNET.5","CARI.20190828",2019-08-28,2019,"run","modifiedKicknet",0.25
"86","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.KICKNET.3","CARI.20190828",2019-08-28,2019,"run","modifiedKicknet",0.25
"87","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20190828.KICKNET.4","CARI.20190828",2019-08-28,2019,"run","modifiedKicknet",0.25
"88","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,NA,"CARI.20200504",2020-05-04,2020,"run",NA,NA
"89","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,NA,"CARI.20200504",2020-05-04,2020,"riffle",NA,NA
"90","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.SURBER.2","CARI.20200715",2020-07-15,2020,"riffle","surber",0.093
"91","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.SURBER.3","CARI.20200715",2020-07-15,2020,"riffle","surber",0.093
"92","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.KICKNET.3","CARI.20200715",2020-07-15,2020,"run","modifiedKicknet",0.25
"93","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.KICKNET.1","CARI.20200715",2020-07-15,2020,"run","modifiedKicknet",0.25
"94","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.KICKNET.4","CARI.20200715",2020-07-15,2020,"run","modifiedKicknet",0.25
"95","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.SURBER.1","CARI.20200715",2020-07-15,2020,"riffle","surber",0.093
"96","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.KICKNET.5","CARI.20200715",2020-07-15,2020,"run","modifiedKicknet",0.25
"97","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200715.KICKNET.2","CARI.20200715",2020-07-15,2020,"run","modifiedKicknet",0.25
"98","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.KICKNET.5","CARI.20200909",2020-09-09,2020,"run","modifiedKicknet",0.25
"99","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.KICKNET.2","CARI.20200909",2020-09-09,2020,"run","modifiedKicknet",0.25
"100","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.SURBER.2","CARI.20200909",2020-09-09,2020,"riffle","surber",0.093
"101","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.KICKNET.4","CARI.20200909",2020-09-09,2020,"run","modifiedKicknet",0.25
"102","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.SURBER.3","CARI.20200909",2020-09-09,2020,"riffle","surber",0.093
"103","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.SURBER.1","CARI.20200909",2020-09-09,2020,"riffle","surber",0.093
"104","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.KICKNET.1","CARI.20200909",2020-09-09,2020,"run","modifiedKicknet",0.25
"105","CARI","D19","CARI.AOS.reach",65.153224,-147.503973,224.9,"CARI.20200909.KICKNET.3","CARI.20200909",2020-09-09,2020,"run","modifiedKicknet",0.25
