"","siteID","domainID","namedLocation","decimalLatitude","decimalLongitude","elevation","sampleID","eventID","date","year","habitatType","samplerType","benthicArea"
"31","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190207.SURBER.6","SYCA.20190207",2019-02-07,2019,"run","surber",0.093
"32","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.5","SYCA.20190402",2019-04-02,2019,"run","surber",0.093
"33","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.CORE.8","SYCA.20190402",2019-04-02,2019,"run","core",0.006
"34","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.7","SYCA.20190402",2019-04-02,2019,"run","surber",0.093
"35","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.CORE.2","SYCA.20190402",2019-04-02,2019,"run","core",0.006
"36","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.3","SYCA.20190402",2019-04-02,2019,"run","surber",0.093
"37","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.4","SYCA.20190402",2019-04-02,2019,"run","surber",0.093
"38","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.6","SYCA.20190402",2019-04-02,2019,"run","surber",0.093
"39","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190402.SURBER.1","SYCA.20190402",2019-04-02,2019,"riffle","surber",0.093
"40","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.SURBER.1","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093
"41","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.SURBER.5","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093
"42","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.SURBER.3","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093
"43","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.SURBER.2","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093
"44","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.CORE.3","SYCA.20190418",2019-04-18,2019,"pool","core",0.006
"45","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.SURBER.4","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093
"46","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.CORE.1","SYCA.20190418",2019-04-18,2019,"pool","core",0.006
"47","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190418.CORE.2","SYCA.20190418",2019-04-18,2019,"pool","core",0.006
"48","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.SURBER.5","SYCA.20190612",2019-06-12,2019,"run","surber",0.093
"49","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.SURBER.4","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093
"50","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.CORE.1","SYCA.20190612",2019-06-12,2019,"run","core",0.006
"51","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.CORE.2","SYCA.20190612",2019-06-12,2019,"run","core",0.006
"52","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.SURBER.2","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093
"53","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.SURBER.1","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093
"54","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.SURBER.3","SYCA.20190612",2019-06-12,2019,"run","surber",0.093
"55","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20190612.CORE.3","SYCA.20190612",2019-06-12,2019,"pool","core",0.006
"56","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.CORE.2","SYCA.20200128",2020-01-28,2020,"run","core",0.006
"57","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.CORE.5","SYCA.20200128",2020-01-28,2020,"run","core",0.006
"58","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.CORE.1","SYCA.20200128",2020-01-28,2020,"run","core",0.006
"59","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.SURBER.2","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093
"60","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.CORE.4","SYCA.20200128",2020-01-28,2020,"run","core",0.006
"61","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.SURBER.3","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093
"62","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.SURBER.1","SYCA.20200128",2020-01-28,2020,"riffle","surber",0.093
"63","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,"SYCA.20200128.CORE.3","SYCA.20200128",2020-01-28,2020,"run","core",0.006
"64","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,NA,"SYCA.20200407",2020-04-07,2020,"run",NA,NA
"65","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,NA,"SYCA.20200407",2020-04-07,2020,"riffle",NA,NA
"66","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,NA,"SYCA.20200616",2020-06-16,2020,"riffle",NA,NA
"67","SYCA","D14","SYCA.AOS.reach",33.750993,-111.508091,645,NA,"SYCA.20200616",2020-06-16,2020,"run",NA,NA
