"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2"
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,16,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,172.043010752688,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,16,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,172.043010752688,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,16,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,172.043010752688,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,16,"SWESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae","Chloroperlinae",NA,"Sweltsa","Sweltsa sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,172.043010752688,"count per square meter","Sweltsa",0,"prd",NA
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,1,"CHESP17","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Chelifera/Metachela","Chelifera/Metachela sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA
"WLOU.20170530.CORE.1","D13","WLOU",2017-05-30 16:33:00,2,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,6,"cg",NA
"WLOU.20170530.SURBER.1","D13","WLOU",2017-05-30 16:33:00,10,"TOKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tokunagaia","Tokunagaia sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,107.52688172043,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,12,"ATUSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Aturidae",NA,NA,"Aturus","Aturus sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,129.032258064516,"count per square meter","Aturus",5,"prd",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,6,"RHISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Rhithrogena","Rhithrogena sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Rhithrogena",0,"scr","cg"
"WLOU.20170530.CORE.1","D13","WLOU",2017-05-30 16:33:00,2,"BORSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Boreochlus","Boreochlus sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,6,"cg","scr"
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,1,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,166.666666666667,"count per square meter","midges",1,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,6,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cg",NA
"WLOU.20170530.SURBER.1","D13","WLOU",2017-05-30 16:33:00,6,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,5,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",1,"cg",NA
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,1,"POLEPL","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum epleri","species","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"sh",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,6,"LEUSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae",NA,NA,NA,"Leuctridae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,0,"sh",NA
"WLOU.20170530.CORE.2","D13","WLOU",2017-05-30 16:33:00,5,"HELSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heleniella","Heleniella sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,833.333333333333,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,6,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,11,"HELSP20","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Simuliidae",NA,NA,"Helodon","Helodon sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,2,"cf",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,18,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,6,"cg",NA
"WLOU.20170530.SURBER.1","D13","WLOU",2017-05-30 16:33:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.1","D13","WLOU",2017-05-30 16:33:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.1","D13","WLOU",2017-05-30 16:33:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,30,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,322.58064516129,"count per square meter",NA,7,"cf",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,5,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,48,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,516.129032258065,"count per square meter","Baetis",4,"cg","scr"
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,12,"KRESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Krenosmittia","Krenosmittia sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,1,"cg",NA
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,2,"CHESP17","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Chelifera/Metachela","Chelifera/Metachela sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,6,"prd",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,6,"CHESP17","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Chelifera/Metachela","Chelifera/Metachela sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"prd",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,114,"ZAPCIN","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada cinctipes","species","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,1225.8064516129,"count per square meter",NA,2,"sh",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,43,"ZAPCIN","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada cinctipes","species","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,462.365591397849,"count per square meter",NA,2,"sh",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,37,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,397.849462365591,"count per square meter","Cinygmula",2,"scr","cg"
"WLOU.20170530.CORE.2","D13","WLOU",2017-05-30 16:33:00,7,"POLEPL","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum epleri","species","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,1166.66666666667,"count per square meter",NA,6,"sh",NA
"WLOU.20170530.CORE.1","D13","WLOU",2017-05-30 16:33:00,2,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter","midges",6,"cg",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,12,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,129.032258064516,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,96,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,1032.25806451613,"count per square meter",NA,2,"sh",NA
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,1,"MACSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Macropelopiini",NA,"Macropelopiini sp.","tribe","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,7,"prd",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,6,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Prosimulium",2,"cf","scr"
"WLOU.20170530.CORE.1","D13","WLOU",2017-05-30 16:33:00,40,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,6666.66666666667,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,5,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",4,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,12,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,129.032258064516,"count per square meter","Epeorus",0,"scr","cg"
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,18,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,4,"cg",NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,6,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cg",NA
"WLOU.20170530.CORE.3","D13","WLOU",2017-05-30 16:33:00,12,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,2000,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.4","D13","WLOU",2017-05-30 16:33:00,6,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","midges",4,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,10,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,7,"cf",NA
"WLOU.20170530.CORE.2","D13","WLOU",2017-05-30 16:33:00,2,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,7,"cf",NA
"WLOU.20170530.SURBER.2","D13","WLOU",2017-05-30 16:33:00,112,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,1204.30107526882,"count per square meter",NA,4,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,19,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,204.301075268817,"count per square meter",NA,NA,NA,NA
"WLOU.20170530.SURBER.3","D13","WLOU",2017-05-30 16:33:00,18,"TOKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tokunagaia","Tokunagaia sp.","genus","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,193.548387096774,"count per square meter","midges",5,"cg",NA
"WLOU.20170530.SURBER.5","D13","WLOU",2017-05-30 16:33:00,10,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","WLOU.20170530",2017-05-30,2017,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,5,"cg",NA
"WLOU.20170530.CORE.2","D13","WLOU",2017-05-30 16:33:00,2,"DIXSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Dixidae",NA,NA,"Dixa","Dixa sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,2,"cf","cg"
"WLOU.20170530.CORE.1","D13","WLOU",2017-05-30 16:33:00,2,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","WLOU.20170530",2017-05-30,2017,"pool","core",0.006,333.333333333333,"count per square meter",NA,4,"cg",NA
