"","siteID","domainID","namedLocation","decimalLatitude","decimalLongitude","elevation","sampleID","eventID","date","year","habitatType","samplerType","benthicArea"
"24","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170710.SURBER.2","WLOU.20170710",2017-07-10,2017,"riffle","surber",0.093
"25","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.CORE.2","WLOU.20170914",2017-09-14,2017,"pool","core",0.006
"26","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.SURBER.5","WLOU.20170914",2017-09-14,2017,"riffle","surber",0.093
"27","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.SURBER.3","WLOU.20170914",2017-09-14,2017,"riffle","surber",0.093
"28","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.CORE.1","WLOU.20170914",2017-09-14,2017,"pool","core",0.006
"29","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.SURBER.2","WLOU.20170914",2017-09-14,2017,"riffle","surber",0.093
"30","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.CORE.3","WLOU.20170914",2017-09-14,2017,"pool","core",0.006
"31","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.SURBER.1","WLOU.20170914",2017-09-14,2017,"riffle","surber",0.093
"32","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20170914.SURBER.4","WLOU.20170914",2017-09-14,2017,"riffle","surber",0.093
"33","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.CORE.2","WLOU.20180517",2018-05-17,2018,"pool","core",0.006
"34","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.SURBER.2","WLOU.20180517",2018-05-17,2018,"riffle","surber",0.093
"35","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.SURBER.4","WLOU.20180517",2018-05-17,2018,"riffle","surber",0.093
"36","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.CORE.1","WLOU.20180517",2018-05-17,2018,"pool","core",0.006
"37","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.SURBER.3","WLOU.20180517",2018-05-17,2018,"riffle","surber",0.093
"38","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.SURBER.5","WLOU.20180517",2018-05-17,2018,"riffle","surber",0.093
"39","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.CORE.3","WLOU.20180517",2018-05-17,2018,"pool","core",0.006
"40","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180517.SURBER.1","WLOU.20180517",2018-05-17,2018,"riffle","surber",0.093
"41","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.SURBER.3","WLOU.20180725",2018-07-25,2018,"riffle","surber",0.093
"42","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.SURBER.1","WLOU.20180725",2018-07-25,2018,"riffle","surber",0.093
"43","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.SURBER.4","WLOU.20180725",2018-07-25,2018,"riffle","surber",0.093
"44","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.SURBER.2","WLOU.20180725",2018-07-25,2018,"riffle","surber",0.093
"45","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.CORE.3","WLOU.20180725",2018-07-25,2018,"pool","core",0.006
"46","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.SURBER.5","WLOU.20180725",2018-07-25,2018,"riffle","surber",0.093
"47","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.CORE.2","WLOU.20180725",2018-07-25,2018,"pool","core",0.006
"48","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180725.CORE.1","WLOU.20180725",2018-07-25,2018,"pool","core",0.006
"49","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.SURBER.4","WLOU.20180911",2018-09-11,2018,"riffle","surber",0.093
"50","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.CORE.2","WLOU.20180911",2018-09-11,2018,"pool","core",0.006
"51","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.SURBER.3","WLOU.20180911",2018-09-11,2018,"riffle","surber",0.093
"52","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.SURBER.2","WLOU.20180911",2018-09-11,2018,"riffle","surber",0.093
"53","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.SURBER.5","WLOU.20180911",2018-09-11,2018,"riffle","surber",0.093
"54","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.CORE.3","WLOU.20180911",2018-09-11,2018,"pool","core",0.006
"55","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.CORE.1","WLOU.20180911",2018-09-11,2018,"pool","core",0.006
"56","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20180911.SURBER.1","WLOU.20180911",2018-09-11,2018,"riffle","surber",0.093
"57","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,NA,"WLOU.20190516",2019-05-16,2019,"riffle",NA,NA
"58","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,NA,"WLOU.20190516",2019-05-16,2019,"pool",NA,NA
"59","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"1","WLOU.20190516",2019-05-16,2019,"riffle",NA,NA
"60","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.SURBER.3","WLOU.20190723",2019-07-23,2019,"riffle","surber",0.093
"61","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.SURBER.4","WLOU.20190723",2019-07-23,2019,"riffle","surber",0.093
"62","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.SURBER.2","WLOU.20190723",2019-07-23,2019,"riffle","surber",0.093
"63","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.CORE.3","WLOU.20190723",2019-07-23,2019,"pool","core",0.006
"64","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.CORE.1","WLOU.20190723",2019-07-23,2019,"pool","core",0.006
"65","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.SURBER.1","WLOU.20190723",2019-07-23,2019,"riffle","surber",0.093
"66","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.CORE.2","WLOU.20190723",2019-07-23,2019,"pool","core",0.006
"67","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190723.SURBER.5","WLOU.20190723",2019-07-23,2019,"riffle","surber",0.093
"68","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.SURBER.3","WLOU.20190912",2019-09-12,2019,"riffle","surber",0.093
"69","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.SURBER.4","WLOU.20190912",2019-09-12,2019,"riffle","surber",0.093
"70","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.SURBER.1","WLOU.20190912",2019-09-12,2019,"riffle","surber",0.093
"71","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.CORE.1","WLOU.20190912",2019-09-12,2019,"pool","core",0.006
"72","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.CORE.3","WLOU.20190912",2019-09-12,2019,"pool","core",0.006
"73","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.SURBER.2","WLOU.20190912",2019-09-12,2019,"riffle","surber",0.093
"74","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.SURBER.5","WLOU.20190912",2019-09-12,2019,"riffle","surber",0.093
"75","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20190912.CORE.2","WLOU.20190912",2019-09-12,2019,"pool","core",0.006
"76","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,NA,"WLOU.20200629",2020-06-29,2020,"pool",NA,NA
"77","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,NA,"WLOU.20200629",2020-06-29,2020,"riffle",NA,NA
"78","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.CORE.2","WLOU.20200720",2020-07-20,2020,"pool","core",0.006
"79","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.CORE.3","WLOU.20200720",2020-07-20,2020,"pool","core",0.006
"80","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.SURBER.1","WLOU.20200720",2020-07-20,2020,"riffle","surber",0.093
"81","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.CORE.1","WLOU.20200720",2020-07-20,2020,"pool","core",0.006
"82","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.SURBER.3","WLOU.20200720",2020-07-20,2020,"riffle","surber",0.093
"83","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.SURBER.4","WLOU.20200720",2020-07-20,2020,"riffle","surber",0.093
"84","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.SURBER.2","WLOU.20200720",2020-07-20,2020,"riffle","surber",0.093
"85","WLOU","D13","WLOU.AOS.reach",39.891366,-105.915395,2908,"WLOU.20200720.SURBER.5","WLOU.20200720",2020-07-20,2020,"riffle","surber",0.093
