"","siteID","domainID","namedLocation","decimalLatitude","decimalLongitude","elevation","sampleID","eventID","date","year","habitatType","samplerType","benthicArea"
"22","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150325.KICKNET.4","ARIK.20150325",2015-03-25,2015,"run","modifiedKicknet",0.25
"23","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150325.CORE.3","ARIK.20150325",2015-03-25,2015,"run","core",0.006
"24","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150325.KICKNET.2","ARIK.20150325",2015-03-25,2015,"run","modifiedKicknet",0.25
"25","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.CORE.1","ARIK.20150714",2015-07-14,2015,"pool","core",0.006
"26","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.CORE.2","ARIK.20150714",2015-07-14,2015,"pool","core",0.006
"27","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.KICKNET.5","ARIK.20150714",2015-07-14,2015,"run","modifiedKicknet",0.25
"28","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.CORE.3","ARIK.20150714",2015-07-14,2015,"pool","core",0.006
"29","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.KICKNET.3","ARIK.20150714",2015-07-14,2015,"run","modifiedKicknet",0.25
"30","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.KICKNET.1","ARIK.20150714",2015-07-14,2015,"run","modifiedKicknet",0.25
"31","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.KICKNET.4","ARIK.20150714",2015-07-14,2015,"run","modifiedKicknet",0.25
"32","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150714.KICKNET.2","ARIK.20150714",2015-07-14,2015,"run","modifiedKicknet",0.25
"33","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.CORE.4","ARIK.20150929",2015-09-29,2015,"pool","core",0.006
"34","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.CORE.2","ARIK.20150929",2015-09-29,2015,"pool","core",0.006
"35","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.CORE.5","ARIK.20150929",2015-09-29,2015,"pool","core",0.006
"36","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.KICKNET.3","ARIK.20150929",2015-09-29,2015,"pool","modifiedKicknet",0.25
"37","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.KICKNET.1","ARIK.20150929",2015-09-29,2015,"pool","modifiedKicknet",0.25
"38","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.CORE.1","ARIK.20150929",2015-09-29,2015,"pool","core",0.006
"39","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.CORE.3","ARIK.20150929",2015-09-29,2015,"pool","core",0.006
"40","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20150929.KICKNET.2","ARIK.20150929",2015-09-29,2015,"pool","modifiedKicknet",0.25
"41","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.CORE.2","ARIK.20160331",2016-03-31,2016,"pool","core",0.006
"42","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.KICKNET.3","ARIK.20160331",2016-03-31,2016,"run","modifiedKicknet",0.25
"43","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.CORE.1","ARIK.20160331",2016-03-31,2016,"pool","core",0.006
"44","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.KICKNET.2","ARIK.20160331",2016-03-31,2016,"run","modifiedKicknet",0.25
"45","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.KICKNET.1","ARIK.20160331",2016-03-31,2016,"run","modifiedKicknet",0.25
"46","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.KICKNET.4","ARIK.20160331",2016-03-31,2016,"run","modifiedKicknet",0.25
"47","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.CORE.3","ARIK.20160331",2016-03-31,2016,"pool","core",0.006
"48","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160331.KICKNET.5","ARIK.20160331",2016-03-31,2016,"run","modifiedKicknet",0.25
"49","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.CORE.1","ARIK.20160713",2016-07-13,2016,"pool","core",0.006
"50","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.CORE.2","ARIK.20160713",2016-07-13,2016,"pool","core",0.006
"51","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.CORE.3","ARIK.20160713",2016-07-13,2016,"pool","core",0.006
"52","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.KICKNET.1","ARIK.20160713",2016-07-13,2016,"run","modifiedKicknet",0.25
"53","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.KICKNET.4","ARIK.20160713",2016-07-13,2016,"run","modifiedKicknet",0.25
"54","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.KICKNET.2","ARIK.20160713",2016-07-13,2016,"run","modifiedKicknet",0.25
"55","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.KICKNET.5","ARIK.20160713",2016-07-13,2016,"run","modifiedKicknet",0.25
"56","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160713.KICKNET.3","ARIK.20160713",2016-07-13,2016,"run","modifiedKicknet",0.25
"57","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.CORE.3","ARIK.20160919",2016-09-19,2016,"pool","core",0.006
"58","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.KICKNET.3","ARIK.20160919",2016-09-19,2016,"run","modifiedKicknet",0.25
"59","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.KICKNET.5","ARIK.20160919",2016-09-19,2016,"run","modifiedKicknet",0.25
"60","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.KICKNET.1","ARIK.20160919",2016-09-19,2016,"run","modifiedKicknet",0.25
"61","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.CORE.1","ARIK.20160919",2016-09-19,2016,"pool","core",0.006
"62","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.KICKNET.4","ARIK.20160919",2016-09-19,2016,"run","modifiedKicknet",0.25
"63","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.CORE.2","ARIK.20160919",2016-09-19,2016,"pool","core",0.006
"64","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20160919.KICKNET.2","ARIK.20160919",2016-09-19,2016,"run","modifiedKicknet",0.25
"65","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.KICKNET.2","ARIK.20170322",2017-03-22,2017,"run","modifiedKicknet",0.25
"66","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.CORE.1","ARIK.20170322",2017-03-22,2017,"pool","core",0.006
"67","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.KICKNET.3","ARIK.20170322",2017-03-22,2017,"run","modifiedKicknet",0.25
"68","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.KICKNET.5","ARIK.20170322",2017-03-22,2017,"run","modifiedKicknet",0.25
"69","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.KICKNET.4","ARIK.20170322",2017-03-22,2017,"run","modifiedKicknet",0.25
"70","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.CORE.3","ARIK.20170322",2017-03-22,2017,"pool","core",0.006
"71","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.CORE.2","ARIK.20170322",2017-03-22,2017,"pool","core",0.006
"72","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170322.KICKNET.1","ARIK.20170322",2017-03-22,2017,"run","modifiedKicknet",0.25
"73","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.KICKNET.5","ARIK.20170712",2017-07-12,2017,"run","modifiedKicknet",0.25
"74","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.KICKNET.2","ARIK.20170712",2017-07-12,2017,"run","modifiedKicknet",0.25
"75","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.CORE.1","ARIK.20170712",2017-07-12,2017,"pool","core",0.006
"76","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.CORE.2","ARIK.20170712",2017-07-12,2017,"pool","core",0.006
"77","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.KICKNET.3","ARIK.20170712",2017-07-12,2017,"run","modifiedKicknet",0.25
"78","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.CORE.3","ARIK.20170712",2017-07-12,2017,"pool","core",0.006
"79","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.KICKNET.1","ARIK.20170712",2017-07-12,2017,"run","modifiedKicknet",0.25
"80","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20170712.KICKNET.4","ARIK.20170712",2017-07-12,2017,"run","modifiedKicknet",0.25
"81","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.KICKNET.5","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25
"82","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.KICKNET.2","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25
"83","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.KICKNET.3","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25
"84","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.KICKNET.1","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25
"85","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.CORE.1","ARIK.20171010",2017-10-10,2017,"pool","core",0.006
"86","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.CORE.2","ARIK.20171010",2017-10-10,2017,"pool","core",0.006
"87","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.CORE.3","ARIK.20171010",2017-10-10,2017,"pool","core",0.006
"88","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20171010.KICKNET.4","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25
"89","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.KICKNET.5","ARIK.20180320",2018-03-20,2018,"run","modifiedKicknet",0.25
"90","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.KICKNET.2","ARIK.20180320",2018-03-20,2018,"run","modifiedKicknet",0.25
"91","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.CORE.1","ARIK.20180320",2018-03-20,2018,"pool","core",0.006
"92","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.CORE.2","ARIK.20180320",2018-03-20,2018,"pool","core",0.006
"93","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.KICKNET.4","ARIK.20180320",2018-03-20,2018,"run","modifiedKicknet",0.25
"94","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.KICKNET.3","ARIK.20180320",2018-03-20,2018,"run","modifiedKicknet",0.25
"95","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.KICKNET.1","ARIK.20180320",2018-03-20,2018,"run","modifiedKicknet",0.25
"96","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180320.CORE.3","ARIK.20180320",2018-03-20,2018,"pool","core",0.006
"97","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.KICKNET.5","ARIK.20180712",2018-07-12,2018,"run","modifiedKicknet",0.25
"98","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.CORE.1","ARIK.20180712",2018-07-12,2018,"pool","core",0.006
"99","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.KICKNET.4","ARIK.20180712",2018-07-12,2018,"run","modifiedKicknet",0.25
"100","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.KICKNET.2","ARIK.20180712",2018-07-12,2018,"run","modifiedKicknet",0.25
"101","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.KICKNET.3","ARIK.20180712",2018-07-12,2018,"run","modifiedKicknet",0.25
"102","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.CORE.3","ARIK.20180712",2018-07-12,2018,"pool","core",0.006
"103","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.CORE.2","ARIK.20180712",2018-07-12,2018,"pool","core",0.006
"104","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20180712.KICKNET.1","ARIK.20180712",2018-07-12,2018,"run","modifiedKicknet",0.25
"105","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.KICKNET.4","ARIK.20181002",2018-10-02,2018,"run","modifiedKicknet",0.25
"106","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.KICKNET.1","ARIK.20181002",2018-10-02,2018,"run","modifiedKicknet",0.25
"107","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.CORE.2","ARIK.20181002",2018-10-02,2018,"pool","core",0.006
"108","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.KICKNET.3","ARIK.20181002",2018-10-02,2018,"run","modifiedKicknet",0.25
"109","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.KICKNET.2","ARIK.20181002",2018-10-02,2018,"run","modifiedKicknet",0.25
"110","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.CORE.3","ARIK.20181002",2018-10-02,2018,"pool","core",0.006
"111","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.KICKNET.5","ARIK.20181002",2018-10-02,2018,"run","modifiedKicknet",0.25
"112","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20181002.CORE.1","ARIK.20181002",2018-10-02,2018,"pool","core",0.006
"113","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.CORE.1","ARIK.20190327",2019-03-27,2019,"pool","core",0.006
"114","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.KICKNET.2","ARIK.20190327",2019-03-27,2019,"run","modifiedKicknet",0.25
"115","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.KICKNET.1","ARIK.20190327",2019-03-27,2019,"run","modifiedKicknet",0.25
"116","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.CORE.2","ARIK.20190327",2019-03-27,2019,"pool","core",0.006
"117","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.CORE.3","ARIK.20190327",2019-03-27,2019,"pool","core",0.006
"118","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.KICKNET.5","ARIK.20190327",2019-03-27,2019,"run","modifiedKicknet",0.25
"119","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.KICKNET.3","ARIK.20190327",2019-03-27,2019,"run","modifiedKicknet",0.25
"120","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190327.KICKNET.4","ARIK.20190327",2019-03-27,2019,"run","modifiedKicknet",0.25
"121","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.KICKNET.5","ARIK.20190710",2019-07-10,2019,"run","modifiedKicknet",0.25
"122","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.KICKNET.4","ARIK.20190710",2019-07-10,2019,"run","modifiedKicknet",0.25
"123","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.KICKNET.1","ARIK.20190710",2019-07-10,2019,"run","modifiedKicknet",0.25
"124","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.KICKNET.3","ARIK.20190710",2019-07-10,2019,"run","modifiedKicknet",0.25
"125","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.CORE.3","ARIK.20190710",2019-07-10,2019,"pool","core",0.006
"126","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.CORE.1","ARIK.20190710",2019-07-10,2019,"pool","core",0.006
"127","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.CORE.2","ARIK.20190710",2019-07-10,2019,"pool","core",0.006
"128","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20190710.KICKNET.2","ARIK.20190710",2019-07-10,2019,"run","modifiedKicknet",0.25
"129","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.CORE.2","ARIK.20191001",2019-10-01,2019,"pool","core",0.006
"130","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.KICKNET.2","ARIK.20191001",2019-10-01,2019,"run","modifiedKicknet",0.25
"131","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.KICKNET.1","ARIK.20191001",2019-10-01,2019,"run","modifiedKicknet",0.25
"132","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.CORE.1","ARIK.20191001",2019-10-01,2019,"pool","core",0.006
"133","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.CORE.3","ARIK.20191001",2019-10-01,2019,"pool","core",0.006
"134","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.KICKNET.4","ARIK.20191001",2019-10-01,2019,"run","modifiedKicknet",0.25
"135","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.KICKNET.3","ARIK.20191001",2019-10-01,2019,"run","modifiedKicknet",0.25
"136","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,"ARIK.20191001.KICKNET.5","ARIK.20191001",2019-10-01,2019,"run","modifiedKicknet",0.25
"137","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,NA,"ARIK.20200629",2020-06-29,2020,"run",NA,NA
"138","ARIK","D10","ARIK.AOS.reach",39.758206,-102.447148,1179.5,NA,"ARIK.20200629",2020-06-29,2020,"pool",NA,NA
